,pv_pwr,wind_pwr,wind_offshore_pwr
2010-08-03 22:00:00+02:00,0,0.4450112142,0.850521607
2010-08-03 23:00:00+02:00,0,0.446921957,0.7904335247
2010-08-04 00:00:00+02:00,0,0.4870635198,0.8325105754
2010-08-04 01:00:00+02:00,0,0.5227450017,0.9498120808
2010-08-04 02:00:00+02:00,0,0.5214196831,0.9810333102
2010-08-04 03:00:00+02:00,0,0.4644733078,0.9824541219
2010-08-04 04:00:00+02:00,0,0.3796962944,0.9712687536
2010-08-04 05:00:00+02:00,0,0.2918101362,0.9694763219
2010-08-04 06:00:00+02:00,0.025583171,0.2448777632,0.9405574264
2010-08-04 07:00:00+02:00,0.0969860865,0.2396977986,0.8375310882
2010-08-04 08:00:00+02:00,0.1981119533,0.2211452823,0.6861640058
2010-08-04 09:00:00+02:00,0.3149284164,0.1846484917,0.4850627049
2010-08-04 10:00:00+02:00,0.4362570199,0.1363962419,0.2981540184
2010-08-04 11:00:00+02:00,0.5255505435,0.1052057918,0.1902329226
2010-08-04 12:00:00+02:00,0.5525070966,0.0849009966,0.1596821352
2010-08-04 13:00:00+02:00,0.5152638317,0.069602998,0.1788271154
2010-08-04 14:00:00+02:00,0.474945243,0.0782679758,0.1714640666
2010-08-04 15:00:00+02:00,0.4235031864,0.1031745226,0.0999881184
2010-08-04 16:00:00+02:00,0.3433422956,0.1354868451,0.034233673
2010-08-04 17:00:00+02:00,0.2672128516,0.1630505341,0
2010-08-04 18:00:00+02:00,0.1814304988,0.1630365404,0
2010-08-04 19:00:00+02:00,0.0888544697,0.1107843451,0.0112454467
2010-08-04 20:00:00+02:00,0.0175547666,0.1219191546,0.0676371022
2010-08-04 21:00:00+02:00,0,0.1504419598,0.1711223402
2010-08-04 22:00:00+02:00,0,0.1718041079,0.4079356521
2010-08-04 23:00:00+02:00,0,0.1874876275,0.6757262123
2010-08-05 00:00:00+02:00,0,0.1788222702,0.7333494261
2010-08-05 01:00:00+02:00,0,0.1563454501,0.757002761
2010-08-05 02:00:00+02:00,0,0.1386974033,0.7869124737
2010-08-05 03:00:00+02:00,0,0.1304725934,0.7516635056
2010-08-05 04:00:00+02:00,0,0.1255026985,0.67624764
2010-08-05 05:00:00+02:00,0,0.1219314752,0.6690734222
2010-08-05 06:00:00+02:00,0.0371215473,0.1245533771,0.6903039632
2010-08-05 07:00:00+02:00,0.1122037109,0.1717559362,0.699819608
2010-08-05 08:00:00+02:00,0.2069012021,0.2007183078,0.6926127684
2010-08-05 09:00:00+02:00,0.3015642127,0.2392087963,0.6773010614
2010-08-05 10:00:00+02:00,0.4032663755,0.2528358048,0.6677608536
2010-08-05 11:00:00+02:00,0.4787733847,0.2277810791,0.6490333981
2010-08-05 12:00:00+02:00,0.5320989246,0.1954498748,0.6133522426
2010-08-05 13:00:00+02:00,0.5607692022,0.1599763931,0.5728506104
2010-08-05 14:00:00+02:00,0.5275783097,0.1373110544,0.593994675
2010-08-05 15:00:00+02:00,0.4580893477,0.1336308073,0.6274457355
2010-08-05 16:00:00+02:00,0.3587436881,0.1352471618,0.5654138127
2010-08-05 17:00:00+02:00,0.2826022803,0.1737790225,0.5250059791
2010-08-05 18:00:00+02:00,0.1736630738,0.2108322857,0.5304855882
2010-08-05 19:00:00+02:00,0.0755135584,0.194823969,0.4936271565
2010-08-05 20:00:00+02:00,0.0128346663,0.1582088297,0.4841568814
2010-08-05 21:00:00+02:00,0,0.128070937,0.4500890894
2010-08-05 22:00:00+02:00,0,0.1041798753,0.3608664048
2010-08-05 23:00:00+02:00,0,0.0850838463,0.2531408606
2010-08-06 00:00:00+02:00,0,0.0730979305,0.1616782967
2010-08-06 01:00:00+02:00,0,0.0571427188,0.1472073937
2010-08-06 02:00:00+02:00,0,0.0474456756,0.1006019117
2010-08-06 03:00:00+02:00,0,0.04740212,0.0650092181
2010-08-06 04:00:00+02:00,0,0.0544672947,0.0507014052
2010-08-06 05:00:00+02:00,0,0.0627604683,0.0568650211
2010-08-06 06:00:00+02:00,0.0386587556,0.0890807967,0.0613047404
2010-08-06 07:00:00+02:00,0.1223990547,0.1121274556,0.0597710142
2010-08-06 08:00:00+02:00,0.2262529956,0.1427779809,0.0441269111
2010-08-06 09:00:00+02:00,0.334941689,0.140733878,0.0331775658
2010-08-06 10:00:00+02:00,0.4359810447,0.1698375672,0.0156126043
2010-08-06 11:00:00+02:00,0.5533748907,0.1823045194,0.009329544
2010-08-06 12:00:00+02:00,0.6113959855,0.1512237426,0.0124379627
2010-08-06 13:00:00+02:00,0.6038113648,0.1578116012,0.0113664557
2010-08-06 14:00:00+02:00,0.5578258044,0.1672633225,0.0132202732
2010-08-06 15:00:00+02:00,0.5056980212,0.1535417795,0.0090367031
2010-08-06 16:00:00+02:00,0.4281804633,0.1508011668,0.0038159208
2010-08-06 17:00:00+02:00,0.3235072874,0.1586652205,0.0023613257
2010-08-06 18:00:00+02:00,0.2124327245,0.1344779416,0.0010469486
2010-08-06 19:00:00+02:00,0.0905194931,0.066025065,0
2010-08-06 20:00:00+02:00,0.0146913639,0.0335793041,0
2010-08-06 21:00:00+02:00,0,0.020146631,0
2010-08-06 22:00:00+02:00,0,0.0085206581,0
2010-08-06 23:00:00+02:00,0,0.0042151808,0
2010-08-07 00:00:00+02:00,0,0.0053525486,0
2010-08-07 01:00:00+02:00,0,0.0086008024,0.0184379625
2010-08-07 02:00:00+02:00,0,0.0134204414,0.0428723554
2010-08-07 03:00:00+02:00,0,0.0098700938,0.0531664727
2010-08-07 04:00:00+02:00,0,0.0127931217,0.0583490208
2010-08-07 05:00:00+02:00,0,0.0155718827,0.0892605354
2010-08-07 06:00:00+02:00,0.0452996332,0.0148319453,0.1065930827
2010-08-07 07:00:00+02:00,0.1481810586,0.0285839957,0.1058586622
2010-08-07 08:00:00+02:00,0.284835014,0.0637432106,0.1239188222
2010-08-07 09:00:00+02:00,0.4056624399,0.0981300396,0.0852228823
2010-08-07 10:00:00+02:00,0.4970422527,0.1850178926,0.0922663664
2010-08-07 11:00:00+02:00,0.5678007743,0.275167536,0.1116174965
2010-08-07 12:00:00+02:00,0.574428292,0.3161744156,0.0800841399
2010-08-07 13:00:00+02:00,0.5574359545,0.3393080364,0.0584840601
2010-08-07 14:00:00+02:00,0.5254360815,0.3137092015,0.0402388705
2010-08-07 15:00:00+02:00,0.4521199552,0.2603988595,0.039743308
2010-08-07 16:00:00+02:00,0.3606349166,0.2192885645,0.0130647143
2010-08-07 17:00:00+02:00,0.2576035406,0.1725594467,0
2010-08-07 18:00:00+02:00,0.1507710366,0.1114853163,0
2010-08-07 19:00:00+02:00,0.0629408651,0.0475977164,0.0041346032
2010-08-07 20:00:00+02:00,0.0101958339,0.0244822012,0.05865452
2010-08-07 21:00:00+02:00,0,0.0275972094,0.0780138207
2010-08-07 22:00:00+02:00,0,0.0428910663,0.1086930175
2010-08-07 23:00:00+02:00,0,0.0521987589,0.231666202
2010-08-08 00:00:00+02:00,0,0.0526053956,0.3152150566
2010-08-08 01:00:00+02:00,0,0.0475216417,0.2861819687
2010-08-08 02:00:00+02:00,0,0.049150326,0.2452811993
2010-08-08 03:00:00+02:00,0,0.0645779796,0.247850651
2010-08-08 04:00:00+02:00,0,0.0906032442,0.3266815744
2010-08-08 05:00:00+02:00,0,0.0917333341,0.3596123752
2010-08-08 06:00:00+02:00,0.0215342853,0.0908082052,0.3681412909
2010-08-08 07:00:00+02:00,0.0673193518,0.1167942937,0.3773212826
2010-08-08 08:00:00+02:00,0.1196559757,0.1839087997,0.4026083507
2010-08-08 09:00:00+02:00,0.1705997573,0.2629182703,0.4154581259
2010-08-08 10:00:00+02:00,0.221562852,0.2873543619,0.3831068056
2010-08-08 11:00:00+02:00,0.233192226,0.2858322687,0.3459837975
2010-08-08 12:00:00+02:00,0.2513973188,0.2762063796,0.3130610504
2010-08-08 13:00:00+02:00,0.2570451424,0.2626612455,0.3550205451
2010-08-08 14:00:00+02:00,0.1851247548,0.2144987241,0.3217570247
2010-08-08 15:00:00+02:00,0.1530186555,0.1729061696,0.2647904017
2010-08-08 16:00:00+02:00,0.1248348576,0.1379593582,0.2256295355
2010-08-08 17:00:00+02:00,0.1037707768,0.1077789112,0.2318217598
2010-08-08 18:00:00+02:00,0.072692442,0.0788346432,0.2438309258
2010-08-08 19:00:00+02:00,0.0324397239,0.0656906796,0.2558592825
2010-08-08 20:00:00+02:00,0.0040526674,0.0504556368,0.2814189447
2010-08-08 21:00:00+02:00,0,0.0462228866,0.3112409771
2010-08-08 22:00:00+02:00,0,0.0458562342,0.3545858493
2010-08-08 23:00:00+02:00,0,0.0449199655,0.3281733026
2010-08-09 00:00:00+02:00,0,0.046026359,0.2694717155
2010-08-09 01:00:00+02:00,0,0.0523323335,0.2405961007
2010-08-09 02:00:00+02:00,0,0.0614353142,0.2507993677
2010-08-09 03:00:00+02:00,0,0.0727434213,0.2801153907
2010-08-09 04:00:00+02:00,0,0.0714620696,0.3156949829
2010-08-09 05:00:00+02:00,0,0.0699437933,0.3583490945
2010-08-09 06:00:00+02:00,0.0086763366,0.0608556648,0.4079813984
2010-08-09 07:00:00+02:00,0.0441534142,0.0528311015,0.4694956726
2010-08-09 08:00:00+02:00,0.1206584801,0.0803824636,0.5007992605
2010-08-09 09:00:00+02:00,0.183371531,0.1222834507,0.4702469431
2010-08-09 10:00:00+02:00,0.2288197486,0.1473877161,0.4137139864
2010-08-09 11:00:00+02:00,0.2726972622,0.1502178012,0.3522473278
2010-08-09 12:00:00+02:00,0.2927184125,0.133023294,0.2753313375
2010-08-09 13:00:00+02:00,0.299825711,0.1121813908,0.2166863816
2010-08-09 14:00:00+02:00,0.311675275,0.1199420372,0.1802049003
2010-08-09 15:00:00+02:00,0.2401087106,0.1228155828,0.1531148552
2010-08-09 16:00:00+02:00,0.1882079842,0.1197290486,0.122735839
2010-08-09 17:00:00+02:00,0.1771577496,0.1154865862,0.1101878922
2010-08-09 18:00:00+02:00,0.125481155,0.0934171072,0.1211985124
2010-08-09 19:00:00+02:00,0.0540691858,0.0496558591,0.1456429778
2010-08-09 20:00:00+02:00,0.0053967628,0.0258061435,0.171181817
2010-08-09 21:00:00+02:00,0,0.0241770601,0.148535469
2010-08-09 22:00:00+02:00,0,0.0286368381,0.0971710085
2010-08-09 23:00:00+02:00,0,0.0307877412,0.0570162585
2010-08-10 00:00:00+02:00,0,0.0248580255,0.0372734549
2010-08-10 01:00:00+02:00,0,0.0179363748,0.012159403
2010-08-10 02:00:00+02:00,0,0.0177487045,0.0127977973
2010-08-10 03:00:00+02:00,0,0.0177638637,0.012050428
2010-08-10 04:00:00+02:00,0,0.0088584783,0.002418866
2010-08-10 05:00:00+02:00,0,0.0052987713,0.0014516195
2010-08-10 06:00:00+02:00,0.0284135183,0.0072492884,0.0092231807
2010-08-10 07:00:00+02:00,0.107486589,0.0159464974,0.0140469551
2010-08-10 08:00:00+02:00,0.2093657963,0.0264921094,0.0322900173
2010-08-10 09:00:00+02:00,0.2987636157,0.0255114448,0.0612030792
2010-08-10 10:00:00+02:00,0.3760827133,0.0330205985,0.0631097316
2010-08-10 11:00:00+02:00,0.3924748672,0.0472527995,0.0407555651
2010-08-10 12:00:00+02:00,0.3672858334,0.0617607953,0.0059910282
2010-08-10 13:00:00+02:00,0.323828711,0.0827299302,0
2010-08-10 14:00:00+02:00,0.3144751688,0.1046769047,0
2010-08-10 15:00:00+02:00,0.3374534081,0.1106916556,0
2010-08-10 16:00:00+02:00,0.3120335949,0.1122806405,0
2010-08-10 17:00:00+02:00,0.2714776537,0.1319738621,0.0314659983
2010-08-10 18:00:00+02:00,0.169622344,0.1315316964,0.1117634981
2010-08-10 19:00:00+02:00,0.0691645359,0.0902871222,0.2048121571
2010-08-10 20:00:00+02:00,0.0059901936,0.1158551918,0.2808738045
2010-08-10 21:00:00+02:00,0,0.1468072447,0.3203709757
2010-08-10 22:00:00+02:00,0,0.1831930219,0.3370697731
2010-08-10 23:00:00+02:00,0,0.2299521784,0.3601646597
2010-08-11 00:00:00+02:00,0,0.2501534524,0.4175935527
2010-08-11 01:00:00+02:00,0,0.2246690634,0.5250102635
2010-08-11 02:00:00+02:00,0,0.2059684592,0.5853917271
2010-08-11 03:00:00+02:00,0,0.1951556942,0.6495395963
2010-08-11 04:00:00+02:00,0,0.2071027236,0.7337514301
2010-08-11 05:00:00+02:00,0,0.2294535628,0.8321153988
2010-08-11 06:00:00+02:00,0.0276987997,0.2514244762,0.9155475227
2010-08-11 07:00:00+02:00,0.0961787857,0.2737571336,0.9266389191
2010-08-11 08:00:00+02:00,0.1895603462,0.3083391762,0.9066138449
2010-08-11 09:00:00+02:00,0.2837630581,0.3517510743,0.8979847829
2010-08-11 10:00:00+02:00,0.3677332301,0.3647931225,0.8580354338
2010-08-11 11:00:00+02:00,0.4174539341,0.3215167577,0.7732405971
2010-08-11 12:00:00+02:00,0.4311937683,0.2695397241,0.5502384514
2010-08-11 13:00:00+02:00,0.4058010146,0.2246827137,0.2116384751
2010-08-11 14:00:00+02:00,0.2673582663,0.1868098742,0.0533060347
2010-08-11 15:00:00+02:00,0.24029759,0.1395472547,0.0029316428
2010-08-11 16:00:00+02:00,0.1929819347,0.1134258172,0.0096313421
2010-08-11 17:00:00+02:00,0.1311462225,0.0601603467,0.0133086512
2010-08-11 18:00:00+02:00,0.0881053505,0.0212263744,0.0104433602
2010-08-11 19:00:00+02:00,0.0360948671,0.0096751609,0.0425604778
2010-08-11 20:00:00+02:00,0.0017689815,0.0070620553,0.0468686122
2010-08-11 21:00:00+02:00,0,0.0103089402,0.0109637953
2010-08-11 22:00:00+02:00,0,0.0143951469,0
2010-08-11 23:00:00+02:00,0,0.0169373566,0
2010-08-12 00:00:00+02:00,0,0.0219755704,0
2010-08-12 01:00:00+02:00,0,0.028377362,0
2010-08-12 02:00:00+02:00,0,0.0269384289,0
2010-08-12 03:00:00+02:00,0,0.0238492944,0
2010-08-12 04:00:00+02:00,0,0.0279121782,0.0018976128
2010-08-12 05:00:00+02:00,0,0.0311094846,0
2010-08-12 06:00:00+02:00,0.0103997717,0.031345344,0
2010-08-12 07:00:00+02:00,0.0377852411,0.0394573428,0.0068441199
2010-08-12 08:00:00+02:00,0.0780886485,0.060867517,0.0027733301
2010-08-12 09:00:00+02:00,0.1423227862,0.0868893124,0.0072067418
2010-08-12 10:00:00+02:00,0.2325100122,0.1494228323,0.0117007404
2010-08-12 11:00:00+02:00,0.3338187718,0.2484186669,0.0395779214
2010-08-12 12:00:00+02:00,0.422154791,0.3431473248,0.09391416
2010-08-12 13:00:00+02:00,0.4224065206,0.3605824035,0.2021440155
2010-08-12 14:00:00+02:00,0.3855071583,0.342801222,0.3582682746
2010-08-12 15:00:00+02:00,0.2897539135,0.2608731019,0.5485443342
2010-08-12 16:00:00+02:00,0.2659018405,0.2546052335,0.7857681325
2010-08-12 17:00:00+02:00,0.2006635193,0.2333494666,0.9187747543
2010-08-12 18:00:00+02:00,0.1180876034,0.154307821,0.9533849102
2010-08-12 19:00:00+02:00,0.0388246865,0.0996096453,0.9576273061
2010-08-12 20:00:00+02:00,0.0003276389,0.0679333578,0.9069289661
2010-08-12 21:00:00+02:00,0,0.0446834902,0.8377666448
2010-08-12 22:00:00+02:00,0,0.0205659069,0.7656214836
2010-08-12 23:00:00+02:00,0,0.0094514644,0.6988029458
2010-08-13 00:00:00+02:00,0,0.0060140537,0.4797166965
2010-08-13 01:00:00+02:00,0,0.0062868539,0.2093307412
2010-08-13 02:00:00+02:00,0,0.011907542,0.066493226
2010-08-13 03:00:00+02:00,0,0.0268132036,0.0501510057
2010-08-13 04:00:00+02:00,0,0.05528543,0.0686880987
2010-08-13 05:00:00+02:00,0,0.0794015492,0.0549857465
2010-08-13 06:00:00+02:00,0.0022107742,0.0931941226,0.0634238719
2010-08-13 07:00:00+02:00,0.0075472187,0.1088014579,0.0565971759
2010-08-13 08:00:00+02:00,0.0263382908,0.1313206287,0.0436604725
2010-08-13 09:00:00+02:00,0.0762726815,0.1763447803,0.0754692805
2010-08-13 10:00:00+02:00,0.1733496306,0.2055598029,0.0792254184
2010-08-13 11:00:00+02:00,0.2653031161,0.17276913,0.0858619259
2010-08-13 12:00:00+02:00,0.3224780443,0.1364086996,0.0719469232
2010-08-13 13:00:00+02:00,0.3555637586,0.113124972,0.0573223369
2010-08-13 14:00:00+02:00,0.3639771142,0.1006277673,0.0564508924
2010-08-13 15:00:00+02:00,0.3460168831,0.1016649575,0.0571823486
2010-08-13 16:00:00+02:00,0.3059582746,0.1039597942,0.0479766416
2010-08-13 17:00:00+02:00,0.2301260267,0.0930686861,0.0261520421
2010-08-13 18:00:00+02:00,0.1298988144,0.0790708208,0.019565857
2010-08-13 19:00:00+02:00,0.0462496107,0.0715894134,0.0166822179
2010-08-13 20:00:00+02:00,0.0011408816,0.0491583158,0.0400975407
2010-08-13 21:00:00+02:00,0,0.0529841251,0.0691619043
2010-08-13 22:00:00+02:00,0,0.0595550752,0.1269365053
2010-08-13 23:00:00+02:00,0,0.0643199694,0.2125626441
2010-08-14 00:00:00+02:00,0,0.0685881427,0.305196196
2010-08-14 01:00:00+02:00,0,0.0690168288,0.3622339387
2010-08-14 02:00:00+02:00,0,0.0652998398,0.3360819693
2010-08-14 03:00:00+02:00,0,0.0624825412,0.259156813
2010-08-14 04:00:00+02:00,0,0.0783905012,0.2184869352
2010-08-14 05:00:00+02:00,0,0.098150855,0.2359485519
2010-08-14 06:00:00+02:00,0.0259519376,0.1135895454,0.2548601785
2010-08-14 07:00:00+02:00,0.1019324664,0.0950972364,0.2938348217
2010-08-14 08:00:00+02:00,0.1550214481,0.168132477,0.2086403374
2010-08-14 09:00:00+02:00,0.2510842085,0.2908385092,0.1767503296
2010-08-14 10:00:00+02:00,0.3384781055,0.359564753,0.1457232544
2010-08-14 11:00:00+02:00,0.3489544394,0.3534456094,0.1026864859
2010-08-14 12:00:00+02:00,0.3268953923,0.3236156628,0.0676767818
2010-08-14 13:00:00+02:00,0.3002731929,0.27316243,0.0451512554
2010-08-14 14:00:00+02:00,0.2617756069,0.2264069885,0.0396810374
2010-08-14 15:00:00+02:00,0.218698483,0.2122126277,0.0418505643
2010-08-14 16:00:00+02:00,0.1864039397,0.2142197243,0.050574037
2010-08-14 17:00:00+02:00,0.1269032663,0.1678470889,0.0571509307
2010-08-14 18:00:00+02:00,0.0529053047,0.1195524782,0.0661505627
2010-08-14 19:00:00+02:00,0.0240377104,0.0886037545,0.0746715602
2010-08-14 20:00:00+02:00,0,0.0479134028,0.087531688
2010-08-14 21:00:00+02:00,0,0.0344597306,0.0906881942
2010-08-14 22:00:00+02:00,0,0.0257881762,0.1064873002
2010-08-14 23:00:00+02:00,0,0.0141378268,0.1211466532
2010-08-15 00:00:00+02:00,0,0.009850871,0.1233273376
2010-08-15 01:00:00+02:00,0,0.0091770609,0.1127898523
2010-08-15 02:00:00+02:00,0,0.0084293605,0.1117710382
2010-08-15 03:00:00+02:00,0,0.007878848,0.1073048227
2010-08-15 04:00:00+02:00,0,0.0078022323,0.0985291767
2010-08-15 05:00:00+02:00,0,0.0085214674,0.0878023418
2010-08-15 06:00:00+02:00,0.0261290164,0.0096763015,0.0875417453
2010-08-15 07:00:00+02:00,0.1080081915,0.0182308939,0.1201122855
2010-08-15 08:00:00+02:00,0.219464364,0.0508139632,0.1607084419
2010-08-15 09:00:00+02:00,0.3192213275,0.1474694529,0.2390778327
2010-08-15 10:00:00+02:00,0.4215198041,0.2901489095,0.3415919226
2010-08-15 11:00:00+02:00,0.5167754531,0.5229678709,0.468135306
2010-08-15 12:00:00+02:00,0.5784265934,0.7876426287,0.599195979
2010-08-15 13:00:00+02:00,0.6273763856,0.8976506332,0.8283435913
2010-08-15 14:00:00+02:00,0.5618859926,0.9091717228,0.9665809412
2010-08-15 15:00:00+02:00,0.3839610271,0.8539694365,0.9750046802
2010-08-15 16:00:00+02:00,0.1198151687,0.8360585254,0.971155118
2010-08-15 17:00:00+02:00,0.0470518103,0.7485501835,0.9771011066
2010-08-15 18:00:00+02:00,0.0309408748,0.7143524506,0.9767926602
2010-08-15 19:00:00+02:00,0.0198160524,0.6676461365,0.9783772902
2010-08-15 20:00:00+02:00,5.2284244640221E-008,0.584077037,0.9816442377
2010-08-15 21:00:00+02:00,0,0.4769812418,0.9777868748
2010-08-15 22:00:00+02:00,0,0.3956538987,0.9804314512
2010-08-15 23:00:00+02:00,0,0.2043097619,0.9799741154
2010-08-16 00:00:00+02:00,0,0.1112349712,0.9811632509
2010-08-16 01:00:00+02:00,0,0.062995155,0.9821561897
2010-08-16 02:00:00+02:00,0,0.0445887735,0.9725516828
2010-08-16 03:00:00+02:00,0,0.0320749467,0.968166195
2010-08-16 04:00:00+02:00,0,0.0289461589,0.9541327285
2010-08-16 05:00:00+02:00,0,0.0302744206,0.9279489334
2010-08-16 06:00:00+02:00,0.0217389294,0.0476462006,0.879637566
2010-08-16 07:00:00+02:00,0.0826478069,0.0964591201,0.8576110474
2010-08-16 08:00:00+02:00,0.1349425859,0.1339851695,0.8609286645
2010-08-16 09:00:00+02:00,0.156470732,0.1194467576,0.8736314935
2010-08-16 10:00:00+02:00,0.1463171806,0.0711254394,0.8532252517
2010-08-16 11:00:00+02:00,0.1429275894,0.0400455544,0.7198391061
2010-08-16 12:00:00+02:00,0.1607284985,0.0228082921,0.2617618403
2010-08-16 13:00:00+02:00,0.2007496875,0.0149053261,0.0736059906
2010-08-16 14:00:00+02:00,0.2558965592,0.0175294454,0.0401991796
2010-08-16 15:00:00+02:00,0.2922761014,0.0294130081,0.0732807514
2010-08-16 16:00:00+02:00,0.2546643016,0.0395556951,0.0759970866
2010-08-16 17:00:00+02:00,0.2050124614,0.0329839392,0.0505012137
2010-08-16 18:00:00+02:00,0.1285394711,0.0110263529,0.0480730259
2010-08-16 19:00:00+02:00,0.0524005182,0.0063057467,0.0289512463
2010-08-16 20:00:00+02:00,1.02822613771081E-006,0.0059946662,0
2010-08-16 21:00:00+02:00,0,0.0055100363,0
2010-08-16 22:00:00+02:00,0,0.0078499056,0
2010-08-16 23:00:00+02:00,0,0.0086803929,0.0001358035
2010-08-17 00:00:00+02:00,0,0.0129661552,0.0001242071
2010-08-17 01:00:00+02:00,0,0.0193727413,8.50618915356594E-005
2010-08-17 02:00:00+02:00,0,0.0246051168,0
2010-08-17 03:00:00+02:00,0,0.0263390063,0.0009399314
2010-08-17 04:00:00+02:00,0,0.0218666913,0.0027333991
2010-08-17 05:00:00+02:00,0,0.0207706766,0.0068829841
2010-08-17 06:00:00+02:00,0.0247954065,0.0177137708,0.0278082392
2010-08-17 07:00:00+02:00,0.1181512282,0.0180928284,0.0481178104
2010-08-17 08:00:00+02:00,0.25253916,0.032149724,0.047663529
2010-08-17 09:00:00+02:00,0.3787013407,0.0465455485,0.0449839644
2010-08-17 10:00:00+02:00,0.4715399953,0.0411343856,0.0515700888
2010-08-17 11:00:00+02:00,0.5223004151,0.0443201151,0.0630875917
2010-08-17 12:00:00+02:00,0.5240468581,0.0576739585,0.0598251001
2010-08-17 13:00:00+02:00,0.4844564466,0.0571116695,0.0343781935
2010-08-17 14:00:00+02:00,0.4395739428,0.0540711473,0.0184949622
2010-08-17 15:00:00+02:00,0.3253193543,0.0451704159,0.0099862849
2010-08-17 16:00:00+02:00,0.2642562102,0.0279054299,0.0199988238
2010-08-17 17:00:00+02:00,0.1527928154,0.0139481772,0.0464432747
2010-08-17 18:00:00+02:00,0.0872598941,0.0171896042,0.0647260864
2010-08-17 19:00:00+02:00,0.0281952016,0.0161515272,0.0665115072
2010-08-17 20:00:00+02:00,0,0.0155691901,0.042833513
2010-08-17 21:00:00+02:00,0,0.0181062819,0.0372378352
2010-08-17 22:00:00+02:00,0,0.0234724538,0.0558837347
2010-08-17 23:00:00+02:00,0,0.0473866103,0.0700064791
2010-08-18 00:00:00+02:00,0,0.0919200912,0.0745764923
2010-08-18 01:00:00+02:00,0,0.1643160011,0.0648905658
2010-08-18 02:00:00+02:00,0,0.2538521391,0.0970663772
2010-08-18 03:00:00+02:00,0,0.325667829,0.176635857
2010-08-18 04:00:00+02:00,0,0.4250002496,0.3081811898
2010-08-18 05:00:00+02:00,0,0.5068057505,0.5551973909
2010-08-18 06:00:00+02:00,0.0029866238,0.5519792607,0.8784177717
2010-08-18 07:00:00+02:00,0.0188059916,0.5661813806,0.9640578583
2010-08-18 08:00:00+02:00,0.057739347,0.6172475703,0.971720586
2010-08-18 09:00:00+02:00,0.1359682839,0.6769486931,0.9753076106
2010-08-18 10:00:00+02:00,0.2076161412,0.7738318825,0.9729843488
2010-08-18 11:00:00+02:00,0.1968533382,0.8250204842,0.9761161089
2010-08-18 12:00:00+02:00,0.2387100914,0.9014575224,0.9754490679
2010-08-18 13:00:00+02:00,0.2022498931,0.917142275,0.9770126496
2010-08-18 14:00:00+02:00,0.1521364002,0.9023244721,0.9757963285
2010-08-18 15:00:00+02:00,0.1343187001,0.87869924,0.9776029757
2010-08-18 16:00:00+02:00,0.1099946772,0.8522597354,0.9770406312
2010-08-18 17:00:00+02:00,0.0733985916,0.8237355209,0.9743376156
2010-08-18 18:00:00+02:00,0.0415896244,0.7790877829,0.9756210959
2010-08-18 19:00:00+02:00,0.0160514814,0.7395917304,0.9747003631
2010-08-18 20:00:00+02:00,0,0.7269616669,0.9769499453
2010-08-18 21:00:00+02:00,0,0.7283944886,0.9796447395
2010-08-18 22:00:00+02:00,0,0.7877203402,0.9816758677
2010-08-18 23:00:00+02:00,0,0.8144537655,0.9824051932
2010-08-19 00:00:00+02:00,0,0.7395116822,0.9820556553
2010-08-19 01:00:00+02:00,0,0.6176752694,0.9864827172
2010-08-19 02:00:00+02:00,0,0.4718973562,0.9841230284
2010-08-19 03:00:00+02:00,0,0.3889683495,0.9856040739
2010-08-19 04:00:00+02:00,0,0.3993923466,0.985673696
2010-08-19 05:00:00+02:00,0,0.3668443426,0.9866210925
2010-08-19 06:00:00+02:00,0.0219088176,0.3272389333,0.9879918217
2010-08-19 07:00:00+02:00,0.1151779412,0.4078613067,0.9876880487
2010-08-19 08:00:00+02:00,0.2354209391,0.5573080348,0.9867378905
2010-08-19 09:00:00+02:00,0.3375515553,0.6912493525,0.9888661287
2010-08-19 10:00:00+02:00,0.4450475839,0.8632375108,0.9833896111
2010-08-19 11:00:00+02:00,0.4377017933,0.8868411119,0.9855972477
2010-08-19 12:00:00+02:00,0.4164054376,0.9352477118,0.9806709304
2010-08-19 13:00:00+02:00,0.2938805162,0.9216026627,0.9840349424
2010-08-19 14:00:00+02:00,0.2208949276,0.8617278824,0.9855846536
2010-08-19 15:00:00+02:00,0.2235348544,0.8340763997,0.983084684
2010-08-19 16:00:00+02:00,0.1781851124,0.7401930702,0.9863578032
2010-08-19 17:00:00+02:00,0.1883568551,0.6369806945,0.9854528411
2010-08-19 18:00:00+02:00,0.13258459,0.4201482252,0.9855719532
2010-08-19 19:00:00+02:00,0.048402439,0.2039080576,0.9829731824
2010-08-19 20:00:00+02:00,0,0.1176130835,0.9852155267
2010-08-19 21:00:00+02:00,0,0.0779918733,0.9849329724
2010-08-19 22:00:00+02:00,0,0.0748246671,0.9807821254
2010-08-19 23:00:00+02:00,0,0.0801229603,0.9817080099
2010-08-20 00:00:00+02:00,0,0.0848775287,0.9780749164
2010-08-20 01:00:00+02:00,0,0.072981073,0.957278649
2010-08-20 02:00:00+02:00,0,0.0531060602,0.9141553111
2010-08-20 03:00:00+02:00,0,0.0411567303,0.8867410938
2010-08-20 04:00:00+02:00,0,0.0437827774,0.8694299307
2010-08-20 05:00:00+02:00,0,0.0512385041,0.8539262698
2010-08-20 06:00:00+02:00,0.0200702107,0.0414712042,0.787979804
